image_id,title,keyword,source_website,image_url,local_file_path
pinterest_future_city_065,a wooden bench sitting next to a tree in a lush green park filled with flowers,park,Pinterest,https://i.pinimg.com/originals/51/2a/8c/512a8cc839b926a6f19681a10468b304.webp,E:\python work\cora-data\photos1\pinterest_future_city_065.jpg
pinterest_future_city_066,an empty sidewalk surrounded by trees and grass,park,Pinterest,https://i.pinimg.com/originals/b9/da/9b/b9da9ba46ffcb8f3828ff00cdca46616.jpg,E:\python work\cora-data\photos1\pinterest_future_city_066.jpg
pinterest_future_city_067,an old stone bridge over a small stream in the middle of a park with flowers and trees,park,Pinterest,https://i.pinimg.com/originals/06/7d/e2/067de2d59c4a58889bc367a03a263f46.png,E:\python work\cora-data\photos1\pinterest_future_city_067.jpg
pinterest_future_city_068,the sun shines brightly through the trees and grass,park,Pinterest,https://i.pinimg.com/originals/23/c9/9b/23c99b67c6584f16cfdf07b1aa9b0627.jpg,E:\python work\cora-data\photos1\pinterest_future_city_068.jpg
pinterest_future_city_069,an empty park bench in the middle of trees with leaves on the ground around it,park,Pinterest,https://i.pinimg.com/originals/d5/bd/4e/d5bd4eb765f54b99e7889b1a64e6c031.jpg,E:\python work\cora-data\photos1\pinterest_future_city_069.jpg
pinterest_future_city_070,a small stream running through a lush green park next to a tree and bench on the other side,park,Pinterest,https://i.pinimg.com/originals/1b/c5/3d/1bc53d68b4245796d4f14cb139ba5503.jpg,E:\python work\cora-data\photos1\pinterest_future_city_070.jpg
pinterest_future_city_071,a lamp post sitting in the middle of a park filled with lots of pink flowers,park,Pinterest,https://i.pinimg.com/originals/a1/bc/26/a1bc26115bf0dc9278a9ce7a36936278.jpg,E:\python work\cora-data\photos1\pinterest_future_city_071.jpg
pinterest_future_city_072,a park bench sitting on top of a lush green field next to a lake and forest,park,Pinterest,https://i.pinimg.com/originals/bc/96/ee/bc96ee447760add75371ef541d896682.jpg,E:\python work\cora-data\photos1\pinterest_future_city_072.jpg
pinterest_future_city_073,"people sitting on the grass in a park with trees and blue sky behind them,",park,Pinterest,https://i.pinimg.com/originals/02/3b/86/023b8678d0e06c4ea951d0488e553232.jpg,E:\python work\cora-data\photos1\pinterest_future_city_073.jpg
pinterest_future_city_074,two people are sitting on a bench in the park near some trees with white flowers,park,Pinterest,https://i.pinimg.com/originals/66/24/2c/66242c496ac74fae573aff81f3fb28d8.jpg,E:\python work\cora-data\photos1\pinterest_future_city_074.jpg
pinterest_future_city_075,a walkway in the middle of a park lined with trees,park,Pinterest,https://i.pinimg.com/originals/f0/da/f1/f0daf15a5b39bc73ec4dcd8cd70c6cd4.jpg,E:\python work\cora-data\photos1\pinterest_future_city_075.jpg
pinterest_future_city_076,people are sitting on benches in the park with skyscrapers in the backround,park,Pinterest,https://i.pinimg.com/originals/42/ac/fd/42acfd6d35a6beec9c1fff08d74fd722.jpg,E:\python work\cora-data\photos1\pinterest_future_city_076.jpg
pinterest_future_city_077,several people sitting on the grass in a park,park,Pinterest,https://i.pinimg.com/originals/28/f7/9e/28f79eb25276595e9f281143270ef610.jpg,E:\python work\cora-data\photos1\pinterest_future_city_077.jpg
pinterest_future_city_078,"the park is full of green grass and trees, with water in the foreground",park,Pinterest,https://i.pinimg.com/originals/82/53/f3/8253f37bc3cb1868ebf9e3fc32ba673e.jpg,E:\python work\cora-data\photos1\pinterest_future_city_078.jpg
pinterest_future_city_079,an empty walkway in the middle of a park,park,Pinterest,https://i.pinimg.com/originals/06/33/f9/0633f9264404c5f1e9abc82eb5bd1512.jpg,E:\python work\cora-data\photos1\pinterest_future_city_079.jpg
pinterest_future_city_080,an empty park with benches and trees lining the path,park,Pinterest,https://i.pinimg.com/originals/5a/4e/5c/5a4e5c2d0a12c42e10cf192bca52f6db.jpg,E:\python work\cora-data\photos1\pinterest_future_city_080.jpg
pinterest_future_city_081,a tree lined path in a park with pink flowers on the trees and green grass,park,Pinterest,https://i.pinimg.com/originals/6f/00/0e/6f000e4c993523b5d8c0096ed9ca12f6.jpg,E:\python work\cora-data\photos1\pinterest_future_city_081.jpg
pinterest_future_city_082,a park bench sitting on the side of a tree lined road next to a lush green field,park,Pinterest,https://i.pinimg.com/originals/66/2f/9e/662f9e6b0a7dd3063661c2e92d18ba2d.jpg,E:\python work\cora-data\photos1\pinterest_future_city_082.jpg
pinterest_future_city_083,"two park benches sitting on the side of a path near trees and grass, with sunlight streaming through the trees",park,Pinterest,https://i.pinimg.com/originals/cd/df/d4/cddfd426049fb398ae831ba626ae2f6b.jpg,E:\python work\cora-data\photos1\pinterest_future_city_083.jpg
pinterest_future_city_084,a row of park benches sitting next to each other on a sidewalk in front of trees,park,Pinterest,https://i.pinimg.com/originals/27/dc/58/27dc58b8f39f6491f06fe591c418a0d2.jpg,E:\python work\cora-data\photos1\pinterest_future_city_084.jpg
pinterest_future_city_085,a park bench sitting on the side of a brick road in front of some trees,park,Pinterest,https://i.pinimg.com/originals/b0/9d/ff/b09dff152f8088c867bdd42223b94e4d.jpg,E:\python work\cora-data\photos1\pinterest_future_city_085.jpg
pinterest_future_city_086,a wooden bridge over a small pond filled with water lilies and other flowers in the background,park,Pinterest,https://i.pinimg.com/originals/d8/0f/bc/d80fbc66587941e9eb3e9cf3adfbff7d.webp,E:\python work\cora-data\photos1\pinterest_future_city_086.jpg
pinterest_future_city_087,a park bench sitting under a tree filled with pink flowers,park,Pinterest,https://i.pinimg.com/originals/8c/23/a0/8c23a06382408b0cd7fe424e341365e2.jpg,E:\python work\cora-data\photos1\pinterest_future_city_087.jpg
pinterest_future_city_088,a wooden bench sitting on top of a stone walkway next to a lush green park,park,Pinterest,https://i.pinimg.com/originals/dd/c6/a2/ddc6a2c580f17a58aca895fdf866449a.jpg,E:\python work\cora-data\photos1\pinterest_future_city_088.jpg
pinterest_future_city_089,a park bench sitting on top of a brick walkway next to trees and green grass,park,Pinterest,https://i.pinimg.com/originals/23/b9/13/23b91358a4a3259e9c32a813822cfe5a.jpg,E:\python work\cora-data\photos1\pinterest_future_city_089.jpg
pinterest_future_city_090,a dog riding on top of a roller coaster,park,Pinterest,https://i.pinimg.com/originals/b7/22/a7/b722a77162fb1c797ae0d3bcad5a562a.jpg,E:\python work\cora-data\photos1\pinterest_future_city_090.jpg
pinterest_future_city_091,people sitting on the grass in a park under a blue sky with white fluffy clouds,park,Pinterest,https://i.pinimg.com/originals/8c/0d/00/8c0d0034e74b24dc19dde0affd6e6c68.jpg,E:\python work\cora-data\photos1\pinterest_future_city_091.jpg
pinterest_future_city_092,"an empty park with trees and grass in the foreground, on a sunny day",park,Pinterest,https://i.pinimg.com/originals/6d/76/ce/6d76ce2f418fb44aadfa93ed40f7508f.heic,E:\python work\cora-data\photos1\pinterest_future_city_092.jpg
pinterest_future_city_093,an empty path in the middle of a park at night with street lamps on either side,park,Pinterest,https://i.pinimg.com/originals/55/d3/e6/55d3e683c2e7a70d9c7628dfe7bc6967.heic,E:\python work\cora-data\photos1\pinterest_future_city_093.jpg
pinterest_future_city_094,two park benches sitting on the side of a road next to trees and green grass,park,Pinterest,https://i.pinimg.com/originals/76/40/cd/7640cdbf59cc3c87849c7be1222d2c2c.jpg,E:\python work\cora-data\photos1\pinterest_future_city_094.jpg
pinterest_future_city_095,many people are sitting on the grass in a park,park,Pinterest,https://i.pinimg.com/originals/80/2f/a5/802fa5641b68d955a28db27c52cc92e5.jpg,E:\python work\cora-data\photos1\pinterest_future_city_095.jpg
pinterest_future_city_096,a park bench sitting next to a lamp post in the middle of a tree filled park,park,Pinterest,https://i.pinimg.com/originals/6e/ee/da/6eeeda1788b57e2b5a613fe78b3e1098.jpg,E:\python work\cora-data\photos1\pinterest_future_city_096.jpg
pinterest_future_city_097,two park benches sitting on top of a lush green forest filled with trees and bushes,park,Pinterest,https://i.pinimg.com/originals/53/05/75/53057513bfac8ee61a234f4a400e1106.jpg,E:\python work\cora-data\photos1\pinterest_future_city_097.jpg
pinterest_future_city_098,an empty sidewalk in the middle of a park with lots of trees on both sides,park,Pinterest,https://i.pinimg.com/originals/a6/b7/61/a6b7618f69d4542fbaca93d6c1c9caa0.jpg,E:\python work\cora-data\photos1\pinterest_future_city_098.jpg
pinterest_future_city_099,a park path with trees and grass on both sides,park,Pinterest,https://i.pinimg.com/originals/9a/86/29/9a8629f281cc73a8aa63458236d7a698.jpg,E:\python work\cora-data\photos1\pinterest_future_city_099.jpg
pinterest_future_city_100,a small river running through a lush green park,park,Pinterest,https://i.pinimg.com/originals/6a/a1/c0/6aa1c0d782e4e28b65d1a0ec4f07ee79.jpg,E:\python work\cora-data\photos1\pinterest_future_city_100.jpg
pinterest_future_city_101,park,park,Pinterest,https://i.pinimg.com/originals/5a/3b/75/5a3b75a9ed3a59d3c63e6e52668cfa2b.jpg,E:\python work\cora-data\photos1\pinterest_future_city_101.jpg
pinterest_future_city_102,people are riding bikes down the tree lined street in a park with trees lining both sides,park,Pinterest,https://i.pinimg.com/originals/93/56/45/935645a43ace32877a280ebbbfbf3696.jpg,E:\python work\cora-data\photos1\pinterest_future_city_102.jpg
pinterest_future_city_103,a park bench sitting in the middle of a lush green park filled with trees and flowers,park,Pinterest,https://i.pinimg.com/originals/6e/91/97/6e9197c495ea834db69a70ae76fc25ba.jpg,E:\python work\cora-data\photos1\pinterest_future_city_103.jpg
pinterest_future_city_104,several park benches sitting on the side of a path in a grassy area next to trees,park,Pinterest,https://i.pinimg.com/originals/ae/ae/b8/aeaeb860b2f68abd4b283a5249a47279.jpg,E:\python work\cora-data\photos1\pinterest_future_city_104.jpg
pinterest_future_city_105,two people walking down a path in a park with trees and grass on both sides,park,Pinterest,https://i.pinimg.com/originals/12/42/72/124272564bee2105d5eb81b45d7363e3.heic,E:\python work\cora-data\photos1\pinterest_future_city_105.jpg
pinterest_future_city_106,two picnic tables under the shade of trees on a sunny day in an open park,park,Pinterest,https://i.pinimg.com/originals/6a/1d/20/6a1d2027de3780db535592a0bdca05e3.jpg,E:\python work\cora-data\photos1\pinterest_future_city_106.jpg
pinterest_future_city_107,the sun is setting over a field with wildflowers and trees in the foreground,park,Pinterest,https://i.pinimg.com/originals/fb/25/ce/fb25ce5826ca9c54a49dfe3872cd6508.jpg,E:\python work\cora-data\photos1\pinterest_future_city_107.jpg
pinterest_future_city_108,Picnic park fairytale aesthetic vibes,park,Pinterest,https://i.pinimg.com/originals/9c/49/75/9c4975ce9a1b607333c46661e8fcb944.jpg,E:\python work\cora-data\photos1\pinterest_future_city_108.jpg
pinterest_future_city_109,two park benches sitting in the grass near some trees and an area with water behind them,park,Pinterest,https://i.pinimg.com/originals/f3/14/3a/f3143a038784ffef0e18de202d78cb51.jpg,E:\python work\cora-data\photos1\pinterest_future_city_109.jpg
pinterest_future_city_110,people are walking through the park on a sunny day,park,Pinterest,https://i.pinimg.com/originals/cc/b7/05/ccb705e2f74179b870d43630ecab2ae8.jpg,E:\python work\cora-data\photos1\pinterest_future_city_110.jpg
pinterest_future_city_111,a dirt path in the middle of a park,park,Pinterest,https://i.pinimg.com/originals/62/24/92/622492d6ede0cbbad53367b752d1f96e.jpg,E:\python work\cora-data\photos1\pinterest_future_city_111.jpg
pinterest_future_city_112,the walkway is lined with trees and benches,park,Pinterest,https://i.pinimg.com/originals/11/82/bf/1182bfa8a347b5ddfccb4e3731a212e4.jpg,E:\python work\cora-data\photos1\pinterest_future_city_112.jpg
pinterest_future_city_113,a park bench sitting in the middle of a grassy area next to two large trees,park,Pinterest,https://i.pinimg.com/originals/ee/4d/5e/ee4d5e2fdfbd5de79c97c795fa6e2855.jpg,E:\python work\cora-data\photos1\pinterest_future_city_113.jpg
pinterest_future_city_114,a park bench sitting next to a body of water with ducks in the pond behind it,park,Pinterest,https://i.pinimg.com/originals/2f/91/58/2f91581e0c222513757edef5d2de9017.jpg,E:\python work\cora-data\photos1\pinterest_future_city_114.jpg
pinterest_future_city_115,people are sitting and walking around in the park under blooming cherry trees with water running through them,park,Pinterest,https://i.pinimg.com/originals/9b/dd/6f/9bdd6fb3ba80e1f4520e198157605680.jpg,E:\python work\cora-data\photos1\pinterest_future_city_115.jpg
pinterest_future_city_116,a stone path in the middle of a forest with pink flowers on it and foggy skies,park,Pinterest,https://i.pinimg.com/originals/81/74/7c/81747c25012f3d4100a043698a10e4f8.jpg,E:\python work\cora-data\photos1\pinterest_future_city_116.jpg
pinterest_future_city_117,a wooden bench sitting under a pergoline covered in greenery and flowers on a lush green lawn,park,Pinterest,https://i.pinimg.com/originals/b8/ec/9c/b8ec9c2811bb35ba5d68c974502808f6.webp,E:\python work\cora-data\photos1\pinterest_future_city_117.jpg
pinterest_future_city_118,a wooden bridge over a small pond in a park,park,Pinterest,https://i.pinimg.com/originals/9b/c6/89/9bc689af76284408ab591c3bacc8ab03.jpg,E:\python work\cora-data\photos1\pinterest_future_city_118.jpg
pinterest_future_city_119,two chairs sitting in front of a pond with a castle in the backround,park,Pinterest,https://i.pinimg.com/originals/ed/5e/3a/ed5e3a54c5e6eb331823b121c044bf2c.jpg,E:\python work\cora-data\photos1\pinterest_future_city_119.jpg
pinterest_future_city_120,people are sitting on lawn chairs under cherry blossom trees in a park with grass and dirt path,park,Pinterest,https://i.pinimg.com/originals/2e/8e/39/2e8e395699cbf60fc509937b8f02fc2b.heic,E:\python work\cora-data\photos1\pinterest_future_city_120.jpg
pinterest_future_city_121,a wooden walkway surrounded by tall grass and trees,park,Pinterest,https://i.pinimg.com/originals/ec/37/8f/ec378fe84465fcc0fe6246715b59f812.jpg,E:\python work\cora-data\photos1\pinterest_future_city_121.jpg
